customer_id,customer_name,email,country,city,signup_date,customer_segment
C00361,Customer 00361,customer00361@example.com,UK,London,2024-07-29,New
C00362,Customer 00362,customer00362@example.com,USA,San Francisco,2025-03-22,Regular
C00363,Customer 00363,customer00363@example.com,UK,Birmingham,2025-08-08,Regular
C00364,Customer 00364,customer00364@example.com,USA,New York,2024-06-15,Regular
C00365,Customer 00365,customer00365@example.com,UAE,Dubai,2025-04-04,Regular
C00366,Customer 00366,customer00366@example.com,UK,Birmingham,2024-12-22,New
C00367,Customer 00367,customer00367@example.com,Singapore,Singapore,2024-10-30,Regular
C00368,Customer 00368,customer00368@example.com,UAE,Dubai,2024-08-20,Regular
C00369,Customer 00369,customer00369@example.com,India,Pune,2024-11-22,Regular
C00370,Customer 00370,customer00370@example.com,India,Chennai,2024-06-30,Regular
C00371,Customer 00371,customer00371@example.com,India,Bengaluru,2025-09-25,New
C00372,Customer 00372,customer00372@example.com,India,Mumbai,2024-11-29,New
C00373,Customer 00373,customer00373@example.com,India,Mumbai,2025-12-15,Regular
C00374,Customer 00374,customer00374@example.com,Canada,Montreal,2024-01-29,Regular
C00375,Customer 00375,customer00375@example.com,India,Bengaluru,2025-12-14,Regular
C00376,Customer 00376,customer00376@example.com,India,Pune,2024-04-02,Premium
C00377,Customer 00377,customer00377@example.com,Germany,Munich,2025-11-18,New
C00378,Customer 00378,customer00378@example.com,India,Bengaluru,2024-11-25,New
C00379,Customer 00379,customer00379@example.com,Germany,Hamburg,2025-12-23,Regular
C00380,Customer 00380,customer00380@example.com,India,Pune,2024-07-02,Regular
C00381,Customer 00381,customer00381@example.com,India,Mumbai,2024-04-04,Regular
C00382,Customer 00382,customer00382@example.com,Canada,Montreal,2025-10-10,Premium
C00383,Customer 00383,customer00383@example.com,USA,Seattle,2024-12-18,Premium
C00384,Customer 00384,customer00384@example.com,France,Lyon,2024-09-21,New
C00385,Customer 00385,customer00385@example.com,Australia,Sydney,2025-10-08,Premium
C00386,Customer 00386,customer00386@example.com,Germany,Berlin,2025-10-17,New
C00387,Customer 00387,customer00387@example.com,India,Pune,2024-01-19,Regular
C00388,Customer 00388,customer00388@example.com,India,Delhi,2025-10-07,Regular
C00389,Customer 00389,customer00389@example.com,Australia,Melbourne,2025-09-17,Regular
C00390,Customer 00390,customer00390@example.com,Germany,Berlin,2025-05-13,Regular
C00391,Customer 00391,customer00391@example.com,Netherlands,Amsterdam,2024-05-18,Regular
C00392,Customer 00392,customer00392@example.com,UK,Birmingham,2025-09-28,Regular
C00393,Customer 00393,customer00393@example.com,UK,Manchester,2025-12-16,New
C00394,Customer 00394,customer00394@example.com,Australia,Brisbane,2025-07-26,New
C00395,Customer 00395,customer00395@example.com,India,Mumbai,2025-06-08,Regular
C00396,Customer 00396,customer00396@example.com,UAE,Dubai,2024-09-11,Regular
C00397,Customer 00397,customer00397@example.com,France,Marseille,2024-03-25,Regular
C00398,Customer 00398,customer00398@example.com,UK,Leeds,2025-04-02,New
C00399,Customer 00399,customer00399@example.com,Australia,Brisbane,2025-06-15,Premium
C00400,Customer 00400,customer00400@example.com,Australia,Brisbane,2025-07-15,New
C00401,Customer 00401,customer00401@example.com,India,Delhi,2025-11-06,Premium
C00402,Customer 00402,customer00402@example.com,UAE,Sharjah,2024-04-01,Regular
C00403,Customer 00403,customer00403@example.com,UK,London,2025-08-22,Regular
C00404,Customer 00404,customer00404@example.com,Germany,Berlin,2024-03-09,Premium
C00405,Customer 00405,customer00405@example.com,India,Hyderabad,2024-02-06,Regular
C00406,Customer 00406,customer00406@example.com,France,Marseille,2024-05-19,New
C00407,Customer 00407,customer00407@example.com,UK,Manchester,2025-11-10,Regular
C00408,Customer 00408,customer00408@example.com,India,Chennai,2025-07-19,Regular
C00409,Customer 00409,customer00409@example.com,UAE,Dubai,2024-06-26,Regular
C00410,Customer 00410,customer00410@example.com,India,Mumbai,2025-09-09,Regular
C00411,Customer 00411,customer00411@example.com,India,Chennai,2024-05-16,Premium
C00412,Customer 00412,customer00412@example.com,Singapore,Singapore,2024-07-08,Regular
C00413,Customer 00413,customer00413@example.com,Singapore,Singapore,2025-10-01,New
C00414,Customer 00414,customer00414@example.com,USA,Chicago,2024-12-07,Premium
C00415,Customer 00415,customer00415@example.com,USA,New York,2025-07-12,Regular
C00416,Customer 00416,customer00416@example.com,UK,Birmingham,2024-01-05,Regular
C00417,Customer 00417,customer00417@example.com,India,Mumbai,2024-09-13,Regular
C00418,Customer 00418,customer00418@example.com,India,Hyderabad,2025-10-23,Regular
C00419,Customer 00419,customer00419@example.com,Canada,Vancouver,2024-08-30,Regular
C00420,Customer 00420,customer00420@example.com,Australia,Sydney,2025-12-20,Regular
C00421,Customer 00421,customer00421@example.com,Germany,Hamburg,2025-02-18,New
C00422,Customer 00422,customer00422@example.com,Germany,Berlin,2025-09-18,VIP
C00423,Customer 00423,customer00423@example.com,India,Pune,2025-12-07,Premium
C00424,Customer 00424,customer00424@example.com,UK,London,2024-12-08,Regular
C00425,Customer 00425,customer00425@example.com,India,Mumbai,2025-11-12,Premium
C00426,Customer 00426,customer00426@example.com,USA,San Francisco,2025-01-13,Regular
C00427,Customer 00427,customer00427@example.com,UK,Leeds,2025-08-16,New
C00428,Customer 00428,customer00428@example.com,France,Marseille,2025-10-27,New
C00429,Customer 00429,customer00429@example.com,UK,Manchester,2025-10-14,New
C00430,Customer 00430,customer00430@example.com,India,Bengaluru,2024-05-25,Premium
C00431,Customer 00431,customer00431@example.com,India,Bengaluru,2024-11-18,Regular
C00432,Customer 00432,customer00432@example.com,Australia,Sydney,2024-05-01,Regular
C00433,Customer 00433,customer00433@example.com,USA,Seattle,2024-09-08,New
C00434,Customer 00434,customer00434@example.com,India,Hyderabad,2024-11-06,Regular
C00435,Customer 00435,customer00435@example.com,India,Bengaluru,2025-08-23,Regular
C00436,Customer 00436,customer00436@example.com,Canada,Montreal,2025-04-19,Regular
C00437,Customer 00437,customer00437@example.com,India,Mumbai,2025-07-23,VIP
C00438,Customer 00438,customer00438@example.com,Germany,Munich,2025-05-06,Regular
C00439,Customer 00439,customer00439@example.com,Canada,Montreal,2025-07-28,Regular
C00440,Customer 00440,customer00440@example.com,India,Pune,2024-12-12,Regular
C00441,Customer 00441,customer00441@example.com,India,Bengaluru,2025-05-01,Premium
C00442,Customer 00442,customer00442@example.com,Netherlands,Rotterdam,2025-04-17,New
C00443,Customer 00443,customer00443@example.com,UK,Manchester,2025-01-16,Regular
C00444,Customer 00444,customer00444@example.com,UK,London,2024-10-06,Premium
C00445,Customer 00445,customer00445@example.com,Germany,Munich,2024-03-12,New
C00446,Customer 00446,customer00446@example.com,UAE,Dubai,2025-06-04,Regular
C00447,Customer 00447,customer00447@example.com,Netherlands,Rotterdam,2024-12-31,Regular
C00448,Customer 00448,customer00448@example.com,Australia,Sydney,2024-04-03,New
C00449,Customer 00449,customer00449@example.com,UK,Manchester,2025-01-07,Regular
C00450,Customer 00450,customer00450@example.com,India,Delhi,2024-12-04,Regular
C00451,Customer 00451,customer00451@example.com,Australia,Melbourne,2025-03-12,Regular
C00452,Customer 00452,customer00452@example.com,USA,Austin,2024-12-01,New
C00453,Customer 00453,customer00453@example.com,UK,Manchester,2025-10-25,Premium
C00454,Customer 00454,customer00454@example.com,UAE,Dubai,2025-05-06,New
C00455,Customer 00455,customer00455@example.com,India,Hyderabad,2024-02-09,Premium
C00456,Customer 00456,customer00456@example.com,UK,Manchester,2024-12-24,New
C00457,Customer 00457,customer00457@example.com,India,Delhi,2025-07-27,Regular
C00458,Customer 00458,customer00458@example.com,UK,Birmingham,2024-09-10,New
C00459,Customer 00459,customer00459@example.com,India,Mumbai,2025-08-03,New
C00460,Customer 00460,customer00460@example.com,India,Hyderabad,2025-02-01,New
C00461,Customer 00461,customer00461@example.com,India,Mumbai,2024-06-18,Regular
C00462,Customer 00462,customer00462@example.com,USA,Austin,2025-11-20,Regular
C00463,Customer 00463,customer00463@example.com,Australia,Brisbane,2025-12-01,New
C00464,Customer 00464,customer00464@example.com,USA,San Francisco,2025-05-25,VIP
C00465,Customer 00465,customer00465@example.com,Singapore,Singapore,2024-09-16,Regular
C00466,Customer 00466,customer00466@example.com,UK,Birmingham,2025-08-06,Regular
C00467,Customer 00467,customer00467@example.com,India,Hyderabad,2025-04-03,New
C00468,Customer 00468,customer00468@example.com,France,Paris,2025-06-12,Regular
C00469,Customer 00469,customer00469@example.com,India,Mumbai,2024-12-06,Premium
C00470,Customer 00470,customer00470@example.com,Singapore,Singapore,2024-02-26,Regular
C00471,Customer 00471,customer00471@example.com,India,Chennai,2024-08-05,Regular
C00472,Customer 00472,customer00472@example.com,Singapore,Singapore,2025-09-10,Regular
C00473,Customer 00473,customer00473@example.com,India,Hyderabad,2025-11-15,Premium
C00474,Customer 00474,customer00474@example.com,France,Paris,2025-12-31,New
C00475,Customer 00475,customer00475@example.com,USA,San Francisco,2025-04-08,Regular
C00476,Customer 00476,customer00476@example.com,Netherlands,Rotterdam,2024-09-03,New
C00477,Customer 00477,customer00477@example.com,India,Mumbai,2025-12-30,Regular
C00478,Customer 00478,customer00478@example.com,USA,Austin,2025-01-07,New
C00479,Customer 00479,customer00479@example.com,Singapore,Singapore,2025-02-20,Premium
C00480,Customer 00480,customer00480@example.com,USA,San Francisco,2024-01-31,Premium
C00481,Customer 00481,customer00481@example.com,USA,San Francisco,2025-01-02,Regular
C00482,Customer 00482,customer00482@example.com,Canada,Toronto,2025-07-12,Regular
C00483,Customer 00483,customer00483@example.com,UK,Leeds,2025-10-07,Regular
C00484,Customer 00484,customer00484@example.com,USA,San Francisco,2024-04-17,Regular
C00485,Customer 00485,customer00485@example.com,USA,Chicago,2025-08-06,Regular
C00486,Customer 00486,customer00486@example.com,UAE,Abu Dhabi,2025-02-21,New
C00487,Customer 00487,customer00487@example.com,India,Hyderabad,2025-09-11,VIP
C00488,Customer 00488,customer00488@example.com,India,Pune,2025-02-01,Regular
C00489,Customer 00489,customer00489@example.com,Singapore,Singapore,2024-09-28,Premium
C00490,Customer 00490,customer00490@example.com,France,Paris,2025-11-13,New
C00491,Customer 00491,customer00491@example.com,UK,Manchester,2024-04-25,Regular
C00492,Customer 00492,customer00492@example.com,USA,Austin,2025-08-08,New
C00493,Customer 00493,customer00493@example.com,India,Delhi,2024-09-12,Premium
C00494,Customer 00494,customer00494@example.com,India,Hyderabad,2024-03-21,Regular
C00495,Customer 00495,customer00495@example.com,UK,Birmingham,2024-05-07,Premium
C00496,Customer 00496,customer00496@example.com,UK,Birmingham,2024-08-22,Premium
C00497,Customer 00497,customer00497@example.com,USA,New York,2025-07-06,Regular
C00498,Customer 00498,customer00498@example.com,India,Pune,2024-06-29,Regular
C00499,Customer 00499,customer00499@example.com,Singapore,Singapore,2024-06-05,Regular
C00500,Customer 00500,customer00500@example.com,Netherlands,Rotterdam,2025-03-29,Regular
C00501,Customer 00501,customer00501@example.com,Canada,Montreal,2025-07-24,Regular
C00502,Customer 00502,customer00502@example.com,USA,Seattle,2025-12-04,Regular
C00503,Customer 00503,customer00503@example.com,India,Mumbai,2024-01-24,Premium
C00504,Customer 00504,customer00504@example.com,Germany,Munich,2025-04-17,Regular
C00505,Customer 00505,customer00505@example.com,Canada,Montreal,2025-02-03,Premium
C00506,Customer 00506,customer00506@example.com,India,Mumbai,2025-08-14,New
C00507,Customer 00507,customer00507@example.com,UAE,Sharjah,2024-05-13,Regular
C00508,Customer 00508,customer00508@example.com,Germany,Berlin,2025-02-24,New
C00509,Customer 00509,customer00509@example.com,UAE,Dubai,2024-07-31,New
C00510,Customer 00510,customer00510@example.com,Australia,Melbourne,2025-04-26,Premium
C00511,Customer 00511,customer00511@example.com,USA,Seattle,2024-12-13,Premium
C00512,Customer 00512,customer00512@example.com,UK,Manchester,2024-06-14,Premium
C00513,Customer 00513,customer00513@example.com,UAE,Sharjah,2024-12-13,VIP
C00514,Customer 00514,customer00514@example.com,France,Marseille,2025-02-01,New
C00515,Customer 00515,customer00515@example.com,India,Mumbai,2025-08-05,New
C00516,Customer 00516,customer00516@example.com,India,Delhi,2025-12-26,Regular
C00517,Customer 00517,customer00517@example.com,UK,London,2025-03-10,Premium
C00518,Customer 00518,customer00518@example.com,Germany,Munich,2025-07-30,New
C00519,Customer 00519,customer00519@example.com,Netherlands,Rotterdam,2024-08-08,VIP
C00520,Customer 00520,customer00520@example.com,India,Bengaluru,2024-11-03,Regular
C00521,Customer 00521,customer00521@example.com,USA,Seattle,2025-11-27,VIP
C00522,Customer 00522,customer00522@example.com,UK,Birmingham,2025-12-19,Regular
C00523,Customer 00523,customer00523@example.com,Singapore,Singapore,2025-04-10,Regular
C00524,Customer 00524,customer00524@example.com,Germany,Munich,2024-04-08,Premium
C00525,Customer 00525,customer00525@example.com,Germany,Munich,2024-08-29,Premium
C00526,Customer 00526,customer00526@example.com,UK,Manchester,2024-06-06,Regular
C00527,Customer 00527,customer00527@example.com,UK,Leeds,2025-09-01,Premium
C00528,Customer 00528,customer00528@example.com,India,Pune,2025-07-07,Premium
C00529,Customer 00529,customer00529@example.com,India,Bengaluru,2025-10-12,New
C00530,Customer 00530,customer00530@example.com,France,Marseille,2024-08-14,New
C00531,Customer 00531,customer00531@example.com,Germany,Berlin,2025-02-26,Regular
C00532,Customer 00532,customer00532@example.com,Netherlands,Rotterdam,2024-03-12,Regular
C00533,Customer 00533,customer00533@example.com,Netherlands,Rotterdam,2024-08-30,Regular
C00534,Customer 00534,customer00534@example.com,USA,New York,2025-06-13,New
C00535,Customer 00535,customer00535@example.com,Australia,Sydney,2025-08-11,Regular
C00536,Customer 00536,customer00536@example.com,UAE,Sharjah,2024-02-14,Regular
C00537,Customer 00537,customer00537@example.com,Germany,Munich,2025-04-16,Regular
C00538,Customer 00538,customer00538@example.com,India,Bengaluru,2025-01-05,Regular
C00539,Customer 00539,customer00539@example.com,UK,Manchester,2025-10-13,Regular
C00540,Customer 00540,customer00540@example.com,India,Bengaluru,2025-11-19,New
C00541,Customer 00541,customer00541@example.com,Singapore,Singapore,2024-04-01,Regular
C00542,Customer 00542,customer00542@example.com,USA,New York,2024-01-22,VIP
C00543,Customer 00543,customer00543@example.com,India,Bengaluru,2024-06-20,Regular
C00544,Customer 00544,customer00544@example.com,Canada,Vancouver,2025-08-26,Regular
C00545,Customer 00545,customer00545@example.com,USA,San Francisco,2024-07-10,Regular
C00546,Customer 00546,customer00546@example.com,UK,London,2024-03-17,Regular
C00547,Customer 00547,customer00547@example.com,India,Delhi,2024-10-07,Regular
C00548,Customer 00548,customer00548@example.com,Canada,Vancouver,2024-12-29,Regular
C00549,Customer 00549,customer00549@example.com,USA,San Francisco,2024-06-27,New
C00550,Customer 00550,customer00550@example.com,Australia,Sydney,2024-08-25,VIP
C00551,Customer 00551,customer00551@example.com,USA,Seattle,2024-05-14,New
C00552,Customer 00552,customer00552@example.com,France,Lyon,2024-10-06,Premium
C00553,Customer 00553,customer00553@example.com,USA,Seattle,2024-01-19,Premium
C00554,Customer 00554,customer00554@example.com,USA,Chicago,2025-08-17,Regular
C00555,Customer 00555,customer00555@example.com,France,Paris,2025-01-05,New
C00556,Customer 00556,customer00556@example.com,UK,London,2024-04-21,Regular
C00557,Customer 00557,customer00557@example.com,India,Hyderabad,2025-11-06,Regular
C00558,Customer 00558,customer00558@example.com,India,Delhi,2025-11-10,Premium
C00559,Customer 00559,customer00559@example.com,Australia,Sydney,2024-08-08,Regular
C00560,Customer 00560,customer00560@example.com,USA,Chicago,2024-10-30,Regular
C00561,Customer 00561,customer00561@example.com,Canada,Montreal,2025-12-03,Premium
